254.84;254.96;0;1
255.2;255.32;0;1
271.56;271.68;0;1
271.88;272;0;1
272.24;272.36;0;1
272.6;272.72;0;1
272.92;273.04;0;1
285.4;285.52;0;1
285.72;285.84;0;1
286.08;286.2;0;1
286.44;286.56;0;1
286.76;286.88;0;1
296.4;296.52;0;1
296.76;296.88;0;1
297.44;297.56;0;1
297.88;298;0;1
298.28;298.4;0;1
307.48;307.6;0;1
307.8;307.92;0;1
308.16;308.28;0;1
308.52;308.64;0;1
308.88;309;0;1
316.56;316.68;0;1
316.88;317;0;1
317.24;317.36;0;1
317.56;317.68;0;1
317.88;318;0;1
328.12;328.24;0;1
328.48;328.6;0;1
328.84;328.96;0;1
329.2;329.32;0;1
329.56;329.68;0;1
341.68;341.8;0;1
342.04;342.16;0;1
342.4;342.52;0;1
342.8;342.92;0;1
343.16;343.28;0;1
352.08;352.2;0;1
352.4;352.52;0;1
352.76;352.88;0;1
353.16;353.28;0;1
353.48;353.6;0;1
363.8;363.92;0;1
364.16;364.28;0;1
364.52;364.64;0;1
364.88;365;0;1
365.24;365.36;0;1
371.6;371.72;0;1
371.88;372;0;1
372.24;372.36;0;1
372.56;372.68;0;1
372.92;373.04;0;1
377.44;377.56;0;1
378.36;378.48;0;1
379.16;379.28;0;1
380.08;380.2;0;1
381;381.12;0;1
387.36;387.48;0;1
387.6;387.72;0;1
387.8;387.92;0;1
388.08;388.2;0;1
388.32;388.44;0;1
395.48;395.6;0;1
396.04;396.16;0;1
396.56;396.68;0;1
397.16;397.28;0;1
397.68;397.8;0;1
431.36;431.48;0;1
431.68;431.8;0;1
432.04;432.16;0;1
432.44;432.56;0;1
432.8;432.92;0;1
437.96;438.08;0;1
438.28;438.4;0;1
438.6;438.72;0;1
438.96;439.08;0;1
439.28;439.4;0;1
443.24;443.36;0;1
443.6;443.72;0;1
444.12;444.24;0;1
444.64;444.76;0;1
445.04;445.16;0;1
453.92;454.04;0;1
454.24;454.36;0;1
454.6;454.72;0;1
454.92;455.04;0;1
455.32;455.44;0;1
460.28;460.4;0;1
460.68;460.8;0;1
461.12;461.24;0;1
461.52;461.64;0;1
461.84;461.96;0;1
466.12;466.24;0;1
466.64;466.76;0;1
467.24;467.36;0;1
467.84;467.96;0;1
468.4;468.52;0;1
476.92;477.04;0;1
477.24;477.36;0;1
477.56;477.68;0;1
477.96;478.08;0;1
478.12;478.24;0;1
482.84;482.96;0;1
483.12;483.24;0;1
483.44;483.56;0;1
483.76;483.88;0;1
484.08;484.2;0;1
490.16;490.28;0;1
490.56;490.68;0;1
491.04;491.16;0;1
491.48;491.6;0;1
491.92;492.04;0;1
496.92;497.04;0;1
497.32;497.44;0;1
497.76;497.88;0;1
498.16;498.28;0;1
498.6;498.72;0;1
503.8;503.92;0;1
504.2;504.32;0;1
504.64;504.76;0;1
505.12;505.24;0;1
505.8;505.92;0;1
514.48;514.6;0;1
514.72;514.84;0;1
515;515.12;0;1
515.24;515.36;0;1
515.52;515.64;0;1
520.8;520.92;0;1
521.12;521.24;0;1
521.76;521.88;0;1
522.04;522.16;0;1
522.6;522.72;0;1
533.44;533.56;0;1
533.84;533.96;0;1
534.16;534.28;0;1
534.52;534.64;0;1
534.88;535;0;1
545.44;545.56;0;1
545.8;545.92;0;1
546.12;546.24;0;1
546.48;546.6;0;1
546.84;546.96;0;1
554.96;555.08;0;1
555.32;555.44;0;1
555.64;555.76;0;1
556;556.12;0;1
556.32;556.44;0;1
560.72;560.84;0;1
561.04;561.16;0;1
561.28;561.4;0;1
561.64;561.76;0;1
567.6;567.72;0;1
567.8;567.92;0;1
568;568.12;0;1
568.2;568.32;0;1
568.4;568.52;0;1
574.36;574.48;0;1
574.84;574.96;0;1
575.28;575.4;0;1
575.76;575.88;0;1
576.24;576.36;0;1
584.2;584.32;0;1
584.6;584.72;0;1
585.04;585.16;0;1
585.48;585.6;0;1
586;586.12;0;1
590.2;590.32;0;1
590.52;590.64;0;1
590.84;590.96;0;1
591.2;591.32;0;1
591.48;591.6;0;1
595.88;596;0;1
596.36;596.48;0;1
596.8;596.92;0;1
597.28;597.4;0;1
597.8;597.92;0;1
604.08;604.2;0;1
604.44;604.56;0;1
604.84;604.96;0;1
605.28;605.4;0;1
605.64;605.76;0;1
610.56;610.68;0;1
610.92;611.04;0;1
611.2;611.32;0;1
611.6;611.72;0;1
611.96;612.08;0;1
2964.16;2964.28;0;1
2964.56;2964.68;0;1
2964.88;2965;0;1
2965.32;2965.44;0;1
2965.72;2965.84;0;1
2973.56;2973.68;0;1
2974.04;2974.16;0;1
2974.6;2974.72;0;1
2975.12;2975.24;0;1
2975.72;2975.84;0;1
2983.08;2983.2;0;1
2983.6;2983.72;0;1
2984.12;2984.24;0;1
2984.72;2984.84;0;1
2985.36;2985.48;0;1
2991.8;2991.92;0;1
2992.28;2992.4;0;1
2992.76;2992.88;0;1
2993.24;2993.36;0;1
2993.72;2993.84;0;1
2999.88;3000;0;1
3000.2;3000.32;0;1
3000.6;3000.72;0;1
3000.96;3001.08;0;1
3001.4;3001.52;0;1
3006.84;3006.96;0;1
3007.2;3007.32;0;1
3007.6;3007.72;0;1
3008.04;3008.16;0;1
3008.44;3008.56;0;1
3014.68;3014.8;0;1
3015;3015.12;0;1
3015.4;3015.52;0;1
3015.8;3015.92;0;1
3016.24;3016.36;0;1
3022.92;3023.04;0;1
3023.32;3023.44;0;1
3023.64;3023.76;0;1
3024.04;3024.16;0;1
3024.48;3024.6;0;1
3037.16;3037.28;0;1
3037.44;3037.56;0;1
3037.76;3037.88;0;1
3038.16;3038.28;0;1
3038.56;3038.68;0;1
3044.64;3044.76;0;1
3045.08;3045.2;0;1
3045.52;3045.64;0;1
3046;3046.12;0;1
3046.44;3046.56;0;1
3054.76;3054.88;0;1
3055.04;3055.16;0;1
3055.28;3055.4;0;1
3055.64;3055.76;0;1
3056.04;3056.16;0;1
3062.92;3063.04;0;1
3063.24;3063.36;0;1
3063.52;3063.64;0;1
3064;3064.12;0;1
3064.24;3064.36;0;1
3072.12;3072.24;0;1
3073.04;3073.16;0;1
3073.36;3073.48;0;1
3073.96;3074.08;0;1
3074.28;3074.4;0;1
3084.44;3084.56;0;1
3085.32;3085.44;0;1
3085.68;3085.8;0;1
3086.76;3086.88;0;1
3090.76;3090.88;0;1
3092.36;3092.48;0;1
3093.24;3093.36;0;1
3094.12;3094.24;0;1
3094.92;3095.04;0;1
3102.04;3102.16;0;1
3102.36;3102.48;0;1
3102.64;3102.76;0;1
3102.96;3103.08;0;1
3103.32;3103.44;0;1
3112.36;3112.48;0;1
3112.68;3112.8;0;1
3113.08;3113.2;0;1
3113.56;3113.68;0;1
3122.36;3122.48;0;1
3122.68;3122.8;0;1
3122.96;3123.08;0;1
3123.4;3123.52;0;1
3123.88;3124;0;1
3129.52;3129.64;0;1
3129.8;3129.92;0;1
3130.16;3130.28;0;1
3130.48;3130.6;0;1
3130.84;3130.96;0;1
3136.36;3136.48;0;1
3136.68;3136.8;0;1
3137;3137.12;0;1
3137.44;3137.56;0;1
3144.44;3144.56;0;1
3144.8;3144.92;0;1
3145.16;3145.28;0;1
3145.64;3145.76;0;1
3146.08;3146.2;0;1
3152.04;3152.16;0;1
3152.52;3152.64;0;1
3152.84;3152.96;0;1
3153.32;3153.44;0;1
3153.84;3153.96;0;1
3162.08;3162.2;0;1
3162.56;3162.68;0;1
3163;3163.12;0;1
3163.56;3163.68;0;1
3174.12;3174.24;0;1
3174.48;3174.6;0;1
3174.92;3175.04;0;1
3175.36;3175.48;0;1
3175.88;3176;0;1
3189.64;3189.76;0;1
3190.08;3190.2;0;1
3190.44;3190.56;0;1
3190.96;3191.08;0;1
3206.28;3206.4;0;1
3206.56;3206.68;0;1
3206.88;3207;0;1
3207.28;3207.4;0;1
3207.68;3207.8;0;1
3230.88;3231;0;1
3231.2;3231.32;0;1
3231.52;3231.64;0;1
3231.92;3232.04;0;1
3232.28;3232.4;0;1
3239;3239.12;0;1
3239.4;3239.52;0;1
3239.76;3239.88;0;1
3240.2;3240.32;0;1
3250.48;3250.6;0;1
3250.8;3250.92;0;1
3251.12;3251.24;0;1
3251.44;3251.56;0;1
3251.76;3251.88;0;1
3259.92;3260.04;0;1
3260.24;3260.36;0;1
3260.56;3260.68;0;1
3260.88;3261;0;1
3261.2;3261.32;0;1
3271.88;3272;0;1
3272.16;3272.28;0;1
3272.48;3272.6;0;1
3272.8;3272.92;0;1
3273.24;3273.36;0;1
3282.68;3282.8;0;1
3283.04;3283.16;0;1
3283.52;3283.64;0;1
3283.96;3284.08;0;1
3284.44;3284.56;0;1
3290.24;3290.36;0;1
3291.28;3291.4;0;1
3292.36;3292.48;0;1
3293.32;3293.44;0;1
3294.2;3294.32;0;1
3317.92;3318.04;0;1
3318.16;3318.28;0;1
3318.52;3318.64;0;1
3318.84;3318.96;0;1
3319.2;3319.32;0;1
3322.4;3322.52;0;1
3323.2;3323.32;0;1
3323.56;3323.68;0;1
3324;3324.12;0;1
3328.16;3328.28;0;1
3328.68;3328.8;0;1
3329;3329.12;0;1
3329.44;3329.56;0;1
3329.84;3329.96;0;1
3335.36;3335.48;0;1
3335.76;3335.88;0;1
3336.2;3336.32;0;1
3336.64;3336.76;0;1
3337.04;3337.16;0;1
3342.28;3342.4;0;1
3342.68;3342.8;0;1
3343.08;3343.2;0;1
3343.52;3343.64;0;1
3344;3344.12;0;1
3347.44;3347.56;0;1
3347.84;3347.96;0;1
3348.2;3348.32;0;1
3348.68;3348.8;0;1
3349.16;3349.28;0;1
3353.92;3354.04;0;1
3354.32;3354.44;0;1
3354.64;3354.76;0;1
3355.04;3355.16;0;1
3355.44;3355.56;0;1
3360.28;3360.4;0;1
3360.64;3360.76;0;1
3361;3361.12;0;1
3361.32;3361.44;0;1
3361.72;3361.84;0;1
3367.28;3367.4;0;1
3367.68;3367.8;0;1
3368.08;3368.2;0;1
3368.52;3368.64;0;1
3369;3369.12;0;1
3374.04;3374.16;0;1
3374.4;3374.52;0;1
3374.72;3374.84;0;1
3375.16;3375.28;0;1
3375.52;3375.64;0;1
3379.72;3379.84;0;1
3380;3380.12;0;1
3380.32;3380.44;0;1
3380.76;3380.88;0;1
3387.84;3387.96;0;1
3388.2;3388.32;0;1
3388.48;3388.6;0;1
3388.92;3389.04;0;1
3389.24;3389.36;0;1
3396.84;3396.96;0;1
3397.28;3397.4;0;1
3397.64;3397.76;0;1
3398.04;3398.16;0;1
3398.48;3398.6;0;1
3407.48;3407.6;0;1
3407.96;3408.08;0;1
3408.36;3408.48;0;1
3408.88;3409;0;1
3409.32;3409.44;0;1
3417.88;3418;0;1
3418.32;3418.44;0;1
3418.76;3418.88;0;1
3419.28;3419.4;0;1
3419.76;3419.88;0;1
3428.6;3428.72;0;1
3429.04;3429.16;0;1
3429.48;3429.6;0;1
3429.96;3430.08;0;1
3430.44;3430.56;0;1
3437.52;3437.64;0;1
3438;3438.12;0;1
3438.44;3438.56;0;1
3438.88;3439;0;1
3439.4;3439.52;0;1
3447.84;3447.96;0;1
3448.12;3448.24;0;1
3448.44;3448.56;0;1
3448.76;3448.88;0;1
3449.08;3449.2;0;1
3456.16;3456.28;0;1
3456.52;3456.64;0;1
3456.88;3457;0;1
3457.28;3457.4;0;1
3457.64;3457.76;0;1
3464.28;3464.4;0;1
3464.64;3464.76;0;1
3465;3465.12;0;1
3465.44;3465.56;0;1
3465.76;3465.88;0;1
3473.64;3473.76;0;1
3474.04;3474.16;0;1
3474.32;3474.44;0;1
3474.72;3474.84;0;1
3474.96;3475.08;0;1
3482.36;3482.48;0;1
3482.72;3482.84;0;1
3483.08;3483.2;0;1
3483.56;3483.68;0;1
3489.56;3489.68;0;1
3489.88;3490;0;1
3490.2;3490.32;0;1
3490.64;3490.76;0;1
3491.08;3491.2;0;1
